,Total_Interior_Area,Total_Exterior_Area,SalePrice,Foundation,SaleType,OverallQual,BsmtQual,KitchenQual,ExterQual
580,0.008119517875453843,0.4335379213902976,0.012136539247736501,CBlock,Not_New,6,2,3,2
581,1.925620858294755,0.40697254961794177,0.9105249871101765,PConc,New,8,4,4,4
582,-1.186035850314197,0.035959564978360496,-0.7856703549082549,CBlock,Not_New,6,3,2,2
583,1.834250840749957,0.4258189265734244,1.812864718328531,BrkTil,Not_New,10,2,3,4
584,-0.13908773261338728,-0.4751982865961396,-0.6032066330586985,BrkTil,Not_New,4,2,3,2
585,1.6870435902611158,0.1759039385414125,2.377873070814399,PConc,New,8,4,3,3
586,-1.1581172338421755,-0.058673306542786414,-0.640957747924124,BrkTil,Not_New,6,2,1,2
587,-1.099741944855221,-0.1722528017053494,-0.5528718132381313,CBlock,Not_New,5,2,2,2
588,0.4357819611059664,1.4628708925546372,-0.4773695835072803,CBlock,Not_New,5,2,4,2
589,-1.1289295893486981,-0.18027253658002285,-1.276434848158786,BrkTil,Not_New,5,2,2,2
590,-0.27233567486621757,-0.21144925590531596,0.06247135906830378,PConc,Not_New,7,3,3,3
591,1.84186500887869,0.39313850695913005,3.4103660623837846,PConc,Not_New,10,4,4,4
592,-1.186035850314197,-0.32903861850521565,-0.5402881082829895,PConc,Not_New,5,2,2,2
593,-1.1048180569410433,-0.6254680688103337,-0.5151206983727058,PConc,Not_New,6,3,3,3
594,-0.9119257976798032,-0.29716017237838865,-0.8926318470269604,CBlock,Not_New,5,3,2,2
595,1.362172416768501,0.1502407869424574,1.7373624885976802,PConc,New,8,3,3,3
596,-0.6530440813028756,-0.7342357230480926,-0.8359548399090017,CBlock,Not_New,6,2,2,2
597,0.11852495574208469,-0.6295781829336039,0.16692869390093604,PConc,New,7,4,3,3
598,0.6477096406890394,0.27184001697969384,0.4601164356507853,CBlock,Not_New,5,3,3,2
599,-0.37385791658265977,-0.8681652954551395,-0.37669994386614575,CBlock,Not_New,6,3,2,2
600,0.5017714182216538,0.09470412293534365,1.18367947057144,PConc,Not_New,8,3,4,3
601,-0.5223341950929564,-0.11410972386396676,-0.502536993417564,PConc,Not_New,6,2,3,2
602,0.3253765232393356,-0.03120571459702979,0.4915756980386399,PConc,Not_New,8,3,3,3
603,-0.9728391427096684,-0.7218051339923487,-0.37669994386614575,PConc,Not_New,7,3,3,3
604,0.5347661467794975,0.23905935067946604,0.5041594029937817,PConc,Not_New,7,3,3,3
605,0.2378135897589042,0.32968235476327623,0.30282012371151257,CBlock,Not_New,7,2,2,2
606,-0.6175112967021209,0.21068953856030867,-0.3641162389110039,PConc,Not_New,5,3,3,2
607,0.42816779297723323,-0.32623171129907996,0.554494222814349,CBlock,Not_New,5,2,4,2
608,2.0207979599039194,0.14171981863811683,2.241969057298867,PConc,Not_New,8,3,2,2
609,-0.6454299131741424,-0.3017715199313259,-0.7856703549082549,CBlock,Not_New,4,2,2,2
610,1.3025280997600912,0.1152546935516944,1.6618602588668292,PConc,Not_New,9,4,4,3
611,-0.6378157450454094,0.0008732249016640799,-0.41445105873157123,CBlock,Not_New,6,3,2,2
612,0.7669982747058589,0.15585460135472884,1.0137994536770254,PConc,Not_New,8,3,4,3
613,-0.4144668132692366,-0.308989281318532,-0.42703476368671306,PConc,New,5,3,2,2
614,-1.658114274295653,-1.0023956079199867,-1.3267696679793533,CBlock,Not_New,4,3,2,2
615,-0.7317238186331183,-0.17586168239895245,-0.5465799607605604,PConc,Not_New,6,2,3,2
616,-0.3484773561535492,-0.2799177423978407,0.028495355689420868,PConc,Not_New,6,3,3,3
617,-1.14542695362762,-0.32392603752261134,-0.9492585193250985,CBlock,Not_New,6,2,3,2
618,1.3748626969830562,0.21008805844470815,1.6846745159505012,PConc,New,9,4,3,4
619,1.4941513309998757,0.22332062098791938,1.5611906192256946,PConc,Not_New,8,3,3,3
620,-1.0642091602544663,-0.31741000293693916,-1.4337311600980587,BrkTil,Not_New,3,2,2,2
621,1.9916103154104423,0.07786267969852936,0.7432497971414763,CBlock,Not_New,6,2,2,2
622,-0.7697946592767841,-0.3490879556918993,-0.5780392231484148,CBlock,Not_New,5,2,2,2
623,-0.37893402866848186,-0.8506221254167913,-0.1564851071511639,PConc,Not_New,6,3,3,3
624,-0.05660091121877803,7.125141419673323e-05,-0.19864051875088898,CBlock,Not_New,6,2,2,2
625,-0.4246190374408808,-0.024990420069157852,-0.26344659926986935,CBlock,Not_New,6,2,2,2
626,-0.2114223298363523,0.14392524572865206,-0.5163790688682199,CBlock,Not_New,5,2,2,2
627,0.13882940408537311,-0.09997494114735477,-0.3515325339558621,CBlock,Not_New,6,2,2,2
628,0.7022778456116271,0.11024235925502349,-0.5780392231484148,PConc,Not_New,5,3,1,2
629,0.039845218411842014,-0.14578767661892694,-0.1564851071511639,CBlock,Not_New,6,2,2,2
630,-0.2291887221367297,-0.17455847548181802,-0.7164599776549749,BrkTil,Not_New,5,1,4,2
631,0.6870495093541608,-0.5611096964410791,0.35944679600965074,PConc,Not_New,8,3,3,3
632,0.29238179468149184,0.14773461979412195,-1.2386837332933605,CBlock,Not_New,7,2,2,2
633,-0.576902400015544,-0.17485921553961828,-0.5226709213457909,CBlock,Not_New,5,2,2,2
634,-0.576902400015544,-0.3335497193722195,-0.4647858785521385,CBlock,Not_New,6,2,2,2
635,2.8786609024078555,-0.0509543117259132,0.23990159893580346,CBlock,Not_New,6,2,1,1
636,-1.9068437665009361,-0.5407596191965952,-1.5218170947840515,BrkTil,Not_New,2,2,1,1
637,-0.46776599017036874,-0.5014629183106952,-1.1065548312643714,CBlock,Not_New,5,2,3,2
638,-1.236796971172418,-0.25796371817842206,-1.207224470905506,CBlock,Not_New,5,1,2,2
639,0.6603999209035947,-0.6251673287525334,1.0523181745447145,PConc,New,8,3,4,3
640,0.5956794918093627,0.2484825391572074,1.1710957656162981,PConc,Not_New,8,4,4,4
641,0.5322280907365864,-0.293651538370719,0.5670779277694907,PConc,Not_New,7,3,3,3
642,2.6515048865673165,0.3541425461310303,2.0645388174313672,CBlock,Not_New,8,3,4,3
643,-0.2114223298363523,0.020321081972747238,-0.3641162389110039,CBlock,Not_New,5,2,2,2
644,1.2251173904513042,-0.12443513251510885,2.3901799342605274,PConc,New,9,4,4,4
645,-0.7672566032338731,0.052099281413640855,-0.47422365726849486,CBlock,Not_New,6,2,2,2
646,-1.9271482148442247,-0.3455793216842297,-1.0398611950021197,CBlock,Not_New,5,0,2,2
647,-0.480456270384924,0.021524042203948258,-0.3263651240455785,CBlock,Not_New,6,2,2,2
648,0.03603813434747544,-0.25966791183929017,-0.3263651240455785,CBlock,Not_New,6,2,2,2
649,-1.658114274295653,-0.9601917531420175,-1.2135163233830768,CBlock,Not_New,4,3,2,2
650,-0.1124381441628212,-0.22708773891092923,0.31477464341889727,PConc,Not_New,7,3,3,3
651,-0.38274111273284844,-0.1842824040173596,-0.9177992569372441,CBlock,Not_New,4,2,2,2
652,0.03730716236893096,-0.1624286264838744,0.12664825433952706,PConc,Not_New,7,3,3,3
653,-0.4335022335910695,-0.05245801201491448,-0.5780392231484148,CBlock,Not_New,6,2,2,2
654,2.100746725255618,0.06483061052718499,2.1274573422070766,PConc,Not_New,8,3,3,3
655,-1.2050712706360298,-0.9329246545681278,-1.1694733560400805,CBlock,Not_New,6,2,2,2
656,-0.5845165681442772,-0.08854681895094509,-0.44591032111942575,CBlock,Not_New,5,2,3,3
657,-0.3662437484539266,-0.36713235915991466,-0.4018673537764294,BrkTil,Not_New,7,3,2,2
658,-0.24949317048001812,0.6665112194995618,-1.049928158966233,CBlock,Not_New,6,2,2,2
659,0.514461698436209,-0.0618812004926558,-0.1753606645838766,PConc,Not_New,5,2,2,2
660,0.20481886120106052,0.23404701638279513,0.21347581853000563,CBlock,Not_New,7,3,2,2
661,1.9167376621445662,3.6662930493711725,2.781809999874451,PConc,Not_New,8,3,3,3
662,0.27588443040257,0.3446191109673556,-0.8926318470269604,CBlock,Not_New,6,1,2,2
663,-0.31421359957425,-0.014665011418015763,-0.5465799607605604,CBlock,Not_New,4,3,2,2
664,2.0398333802257524,1.1946107609968097,3.0460678039324294,PConc,New,8,4,4,3
665,0.984002066374754,0.081371313706199,0.623704600067629,PConc,Not_New,8,3,3,3
666,1.05887471964063,0.8413414397674435,-0.6535414528792658,CBlock,Not_New,6,3,2,2
667,0.6603999209035947,-0.22027096426745676,0.15810751672738163,PConc,Not_New,6,3,3,2
668,0.07410897499114125,0.38221161819238747,-0.1627769596287348,CBlock,Not_New,5,2,2,2
669,-0.8713169009932262,0.06583307738651917,-0.5465799607605604,BrkTil,Not_New,4,1,1,2
670,-0.4474615418270803,-0.17706464263015348,-0.09356658237545479,PConc,Not_New,6,3,3,3
671,-0.6670033895388865,-0.4295860444964343,-0.973167558739868,BrkTil,Not_New,6,2,2,2
672,-0.19111788149306388,0.08718562149033728,-0.20052807449416027,CBlock,Not_New,6,3,2,3
673,0.9510073378169103,0.40566934270080734,0.9634646338564581,PConc,Not_New,6,2,3,2
674,-0.37385791658265977,-0.15501037172480145,-0.5151206983727058,CBlock,Not_New,6,2,2,2
675,-0.3434012440677271,-0.8365875893861128,-0.4081592062540003,CBlock,Not_New,6,2,2,2
676,0.3837518122262898,-0.026694613730025962,-1.1820570609952223,BrkTil,Not_New,4,2,2,2
677,-1.2774058678589948,-0.1896957250577642,-0.8989236995045313,BrkTil,Not_New,5,2,3,3
678,1.9357730824663992,0.20848411146977347,2.4105907036977676,PConc,New,8,4,3,3
679,-0.7494902109334957,-0.04263383679343948,-0.6598333053568367,CBlock,Not_New,5,2,2,2
680,-0.9144638537227142,-0.29816263923772285,-0.4773695835072803,CBlock,Not_New,6,3,2,2
681,-0.32182776770298316,-0.6412067985018803,-0.2705689762744796,BrkTil,Not_New,5,2,2,2
682,0.019540770068553585,-0.77844451154473,-0.0998584348530257,PConc,Not_New,6,3,3,2
683,0.9230887213448887,0.1185628341874972,1.3095165201228582,PConc,Not_New,9,3,3,3
684,0.5931414357664517,0.6324273462821997,0.5041594029937817,PConc,Not_New,7,3,2,3
685,0.9053223290445114,-0.531135937346987,0.3342793860993671,CBlock,Not_New,7,3,3,3
686,0.08679925520569651,-0.0046403428246739285,0.5906723745603817,PConc,New,7,3,3,3
687,-1.1593862618636308,-0.5402583857669281,-0.40438409476745774,PConc,Not_New,7,3,3,3
688,0.34441194356116844,-0.2296941527451981,2.655972950323033,PConc,New,8,3,3,3
689,0.1997427491152384,-0.2996663395267241,0.1732079626735518,PConc,Not_New,6,3,3,3
690,-1.1048180569410433,-0.6263702889837345,-0.502536993417564,PConc,Not_New,6,3,3,3
691,5.321539843709745,1.1763658641569275,7.223857849039513,PConc,Not_New,10,4,4,4
692,1.475115910678043,1.5986049053084856,1.9387017678799492,PConc,Not_New,7,3,3,3
693,-0.5337554472860562,-0.5363487650155248,-0.9117590785587759,BrkTil,Not_New,5,2,2,2
694,-0.12766648042028753,-0.4252754370012973,-0.49624514093999306,BrkTil,Not_New,5,2,2,2
695,-0.40304556107613687,0.34070949021595226,-0.06210731998760024,CBlock,Not_New,6,3,3,2
696,-1.6936470588964077,-0.49875625779049293,-1.1568896510849387,CBlock,Not_New,5,2,2,2
697,-0.5565979516722556,-0.448933654881584,-0.7227518301325458,PConc,Not_New,5,4,2,2
698,-0.9880674789671348,-0.2253835452500611,-0.5339962558054185,CBlock,Not_New,5,2,2,2
699,0.273346374359659,-0.6029125644753146,0.18956677911523617,PConc,Not_New,7,3,3,3
700,1.31141129591028,0.44356258998363945,1.6555684063892582,PConc,Not_New,8,4,3,3
701,-0.30279234738115024,-0.08604065180260963,-0.5151206983727058,CBlock,Not_New,7,2,2,2
702,1.5779071804159406,0.23615219678739693,2.2774425215674117,PConc,New,8,4,4,4
703,-0.5007607187282125,-0.2506457101052825,-0.5151206983727058,BrkTil,Not_New,5,3,3,2
704,0.4954262781143762,-0.1727540351350165,0.40348976335264713,PConc,Not_New,7,3,3,3
705,-1.8713109819001814,-0.5928878958819728,-1.5847356195597606,Rare,Not_New,4,0,1,1
706,1.142630569056695,10.54201274417247,1.523439504360269,CBlock,Not_New,7,3,3,2
707,0.10329661948461835,-0.4146492882923549,0.9194216665134618,PConc,Not_New,8,3,3,3
708,-0.4855323824707461,-0.16764145415241216,-0.017561004446398194,PConc,New,7,3,3,3
709,-0.998219703138779,-0.3545012767323039,-0.8938902175224746,PConc,Not_New,5,2,2,2
710,-1.9893305878955454,-0.7402505242040978,-1.6224867344251859,CBlock,Not_New,3,2,2,3
711,-0.6720795016247085,-0.1941065792388346,-0.9835365316229049,Rare,Not_New,4,2,2,2
712,-0.14035676063484281,-0.5793545932809613,0.10148084442924343,PConc,Not_New,8,3,3,3
713,-0.8205557801350052,-0.02017857914435377,-0.6535414528792658,CBlock,Not_New,4,2,2,2
714,-0.46015182204163557,0.3004103224707181,-0.634665895446553,CBlock,Not_New,6,2,3,3
715,-0.19365593753597493,-0.04193210999190555,-0.20052807449416027,CBlock,Not_New,6,3,2,2
716,0.8951701048728671,0.08868932177933854,-0.26973845174744027,BrkTil,Not_New,7,2,2,2
717,-0.26979761882330655,-0.06378588752539074,-0.30119771413529484,CBlock,Not_New,5,3,3,2
718,1.475115910678043,0.13670748434144592,2.0142039976108,PConc,Not_New,7,3,3,3
719,-0.7926371636629836,-0.09967420108955452,-0.6598333053568367,CBlock,Not_New,5,3,2,2
720,1.1642040454214388,-0.3570074438806394,1.18367947057144,PConc,Not_New,8,3,3,3
721,-1.1048180569410433,-0.6263702889837345,-0.4773695835072803,PConc,Not_New,6,3,3,3
722,-1.0642091602544663,-0.24743781615541316,-0.710168125177404,CBlock,Not_New,4,2,2,2
723,-0.19746302160034152,-0.20954456887258102,-0.5780392231484148,PConc,Not_New,4,2,2,2
724,1.0525295795333525,0.33800282969574996,1.749946193552822,PConc,Not_New,9,4,4,4
725,-1.0642091602544663,-0.3242267775804116,-0.7605029449979712,CBlock,Not_New,4,2,3,2
726,-0.008377846403468007,1.1515046860454399,0.5167431079489235,CBlock,Not_New,6,3,3,3
727,-0.1302045364631986,-0.2943532651722529,0.17069122168252343,PConc,Not_New,7,3,3,3
728,1.0068445707609535,0.17660566534294642,-0.8926318470269604,CBlock,Not_New,5,2,2,2
729,-0.7342618746760294,-0.40713078684734855,-0.9807177817129531,CBlock,Not_New,4,2,2,2
730,0.81775939556408,-0.4769024802570077,0.6992068297984799,PConc,Not_New,8,3,3,3
731,-0.7012671461181856,-0.1028820950394239,0.08260528699653069,PConc,Not_New,7,4,3,3
732,0.7834956389847808,0.10583150507395309,0.5230349604264944,PConc,Not_New,7,3,3,3
733,-0.7088813142469188,-0.09887222760208716,-0.6233405609869255,CBlock,Not_New,5,2,2,2
734,-0.8510124526499379,-0.1941065792388346,-0.9177992569372441,PConc,Not_New,5,2,2,2
735,0.10329661948461835,0.02673686987248601,-0.2256954844044439,BrkTil,Not_New,7,3,2,2
736,-1.9373004390158688,-0.2175643037472545,-1.1002629787868003,CBlock,Not_New,3,0,2,2
737,0.1616719084715726,0.06663505087398651,0.7419914266459621,PConc,Not_New,8,3,3,3
738,-0.2114223298363523,-0.07160512902819738,-0.024356205122174776,CBlock,Not_New,5,3,2,2
739,0.03223105028310885,-0.10037592789108844,0.11406454938438525,PConc,Not_New,7,3,3,3
740,-1.1048180569410433,-0.10849590945169534,-0.6157903380138403,BrkTil,Not_New,5,1,2,2
741,-0.9423824701947358,-0.4180576756140912,-0.48995328846242214,CBlock,Not_New,6,2,3,2
742,0.1667480205573947,-0.1936053458091675,-0.024356205122174776,PConc,Not_New,7,3,2,2
743,-0.7393379867618515,0.24377094491833673,-0.07469102494274206,CBlock,Not_New,5,3,2,2
744,0.13629134804246207,-0.4969518174436914,-0.011772500167032957,PConc,Not_New,8,3,3,3
745,1.6375514974243504,-0.06869797513612824,1.4957553534589572,CBlock,Not_New,8,2,3,4
746,0.8139523114997134,-0.15611308527006904,0.692914977320909,PConc,Not_New,7,3,3,3
747,1.6667391419178275,0.2305383823751255,1.0701618681711056,Rare,Not_New,7,2,3,3
748,1.1083668124773955,0.034355618003425806,0.9999573782263694,PConc,Not_New,7,3,3,3
749,-1.3167457365241162,-0.24503189569301112,-1.0436363064886622,Rare,Not_New,4,0,2,2
750,-1.0794374965119327,-0.2560590311456871,-1.0625118639213749,BrkTil,Not_New,4,2,2,2
751,-0.7444140988476736,-0.2923483314535846,-0.23827918935958572,PConc,Not_New,7,3,3,3
752,0.5157307264576646,-0.11020010311256344,0.4538245831732144,PConc,Not_New,6,3,3,2
753,0.7124300697832713,0.053502735016708707,1.189971323049011,PConc,Not_New,8,3,4,3
754,-0.6530440813028756,-0.2662841931108958,-0.31378141909043666,CBlock,Not_New,6,2,3,2
755,-0.46522793412745767,-0.7398495374603641,-0.10615028733059662,PConc,Not_New,6,3,2,2
756,0.08553022718424098,0.05169829466990718,0.3909060583975053,PConc,Not_New,8,3,3,3
757,-0.6454299131741424,0.09841325031488013,-0.2772886747205254,CBlock,Not_New,6,2,2,2
758,-0.40812167316195896,-0.8374898095595135,-0.01932272314011805,PConc,Not_New,7,3,2,2
759,1.627399273252706,0.23504948324212932,1.3724350448985674,PConc,Not_New,8,3,3,3
760,-1.0642091602544663,-0.18187648355495756,-0.6724170103119785,CBlock,Not_New,6,2,2,2
761,-0.15304704084939807,-0.37324740700185316,-1.0184688965783786,PConc,Not_New,5,2,1,2
762,-0.3345180479175384,-0.16052393945113944,0.4311739142539591,PConc,Not_New,7,3,3,2
763,1.3329847722750239,-0.006444783171475459,1.9638691777902328,PConc,Not_New,8,3,3,3
764,0.5347661467794975,-0.07591573652333437,1.1207609457957308,PConc,Not_New,8,3,4,3
765,0.5550705951227859,0.44416407009923997,1.0469197651189588,PConc,New,9,3,4,3
766,0.1616719084715726,0.012100853726206935,0.1958586315928071,CBlock,Not_New,7,3,2,2
767,0.21116400130833815,0.20006338985136632,-0.26344659926986935,CBlock,Not_New,6,3,2,2
768,1.4332379859700106,-0.1416775624956568,0.45177343926552627,PConc,Not_New,7,3,3,3
769,2.997949536424675,4.40260495755213,4.4931938737737385,PConc,Not_New,8,3,4,4
770,-1.0794374965119327,-0.31179618852466773,-0.5792975936439291,CBlock,Not_New,5,3,2,2
771,-0.6479679692170536,-0.18498413081889353,-0.9933014866680949,CBlock,Not_New,4,1,2,2
772,-0.5337554472860562,-0.2357089539012032,-0.9303829618923859,CBlock,Not_New,6,2,2,2
773,-0.9423824701947358,-0.08162979762153921,-0.8360051747288222,CBlock,Not_New,5,2,2,2
774,1.7022719265185822,0.4557926856675165,2.6937240651884586,PConc,New,8,3,3,3
775,-0.2012701056647081,-0.5957950497740419,-0.23827918935958572,PConc,Not_New,6,4,2,2
776,0.839332871928824,0.14883733333938956,0.5104512554713526,PConc,New,7,3,3,3
777,-1.0261383196108005,0.2722410037234275,-0.48366143598485123,CBlock,Not_New,5,2,2,2
778,-0.6936529779894525,-0.18588635099229428,-0.4647858785521385,Rare,Not_New,5,0,2,2
779,-0.7456831268691291,0.0023769251906653553,-0.5780392231484148,CBlock,Not_New,6,3,2,2
780,-0.09720980790535488,-0.2821231694883759,-0.06210731998760024,PConc,Not_New,7,3,2,2
781,-0.2571073386087513,-0.3277354115880812,-0.06336569048311443,PConc,Not_New,6,3,3,3
782,0.3507570836684461,0.6028545739318412,0.07757180501447397,PConc,Not_New,7,3,3,3
783,-0.456344737977269,-0.11821983798723691,-0.19423622201658935,PConc,Not_New,5,3,3,2
784,-0.432233205569614,-0.48011037420687713,-0.6661251578344076,CBlock,Not_New,6,2,2,2
785,0.18705246890068314,-0.061480213748922125,-0.24457104183715664,CBlock,Not_New,6,2,2,2
786,-0.290102067166595,0.031448464111356676,-0.5277044033278476,PConc,Not_New,5,1,2,2
787,0.6007556038951849,-0.009151443691677754,0.6551638624554835,PConc,Not_New,7,3,3,3
788,-0.9703010866667574,-0.4964505840140243,-0.9190576274327582,CBlock,Not_New,4,2,2,2
789,0.44720321329906615,0.17510196505394515,0.08260528699653069,CBlock,Not_New,6,2,3,2
790,-0.35101541219646026,-0.7540845668629095,-0.260929858278841,PConc,Not_New,7,3,3,3
791,-0.6035519884661101,0.08989228201053956,-0.4295515046777414,PConc,Not_New,6,3,2,2
792,0.7149681258261823,-0.055565659278850446,1.1181183677551512,PConc,Not_New,7,3,2,3
793,0.5398422588653196,-0.1281442598946453,0.554494222814349,PConc,New,8,3,3,3
794,0.05126647060494176,0.018215901568145454,0.17069122168252343,PConc,Not_New,7,3,3,3
795,-0.4474615418270803,-0.19129967203269888,-0.12502584476330933,CBlock,Not_New,6,3,2,2
796,-0.7888300795986171,-0.22668675216719555,-0.4710777310297094,CBlock,Not_New,6,2,2,2
797,-1.2951722601593723,-0.33655711995022203,-0.8926318470269604,CBlock,Not_New,5,2,2,2
798,3.171806375364082,0.3730891697724464,3.826257511151222,PConc,New,9,4,4,4
799,-0.08578855571225515,-0.3579096640540402,-0.07469102494274206,BrkTil,Not_New,5,3,3,2
800,-0.3332490198960829,0.27955901179656706,0.23990159893580346,PConc,Not_New,6,3,3,2
801,-0.22157455400799653,-0.5848681610072993,-0.8938902175224746,CBlock,Not_New,4,2,2,2
802,-0.4855323824707461,-0.2483400363288139,0.10148084442924343,PConc,Not_New,7,3,3,3
803,2.5246020844217636,0.47904991680406955,5.058617488523126,PConc,New,9,4,4,4
804,-0.6378157450454094,-0.1947080593544351,-0.7919622073858258,CBlock,Not_New,5,2,2,2
805,0.3532951397113572,0.19324661520789388,0.588218552094129,PConc,New,7,3,4,3
806,-0.7697946592767841,-0.09987469446142135,-0.5717473706708439,PConc,Not_New,5,2,2,2
807,0.42309168089141114,1.1265432612480186,0.5356186653816363,CBlock,Not_New,5,2,3,2
808,-0.5794404560584551,0.28607504638223924,-0.2640757845176265,CBlock,Not_New,5,2,2,2
809,0.533497118758042,-0.2544550841707524,-0.9429666668475277,PConc,Not_New,5,2,2,2
810,-0.27614275893058415,0.024230702724150552,0.0008112047881088638,CBlock,Not_New,6,2,3,2
811,-1.1048180569410433,-0.6251673287525334,-0.4584940260745676,PConc,Not_New,6,3,3,3
812,-1.2469491953440623,-0.1798715498362892,-1.5722400005393047,CBlock,Not_New,5,2,1,1
813,0.4027872325481227,-0.08894780569467875,-0.2898723796756672,CBlock,Not_New,6,2,2,2
814,-0.8002513317917168,-0.26167284555795856,-0.8171296172961094,BrkTil,Not_New,5,2,1,2
815,0.9433931696881771,0.1857281137628875,0.5532358523188348,PConc,Not_New,7,3,3,2
816,-0.6987290900752746,0.05821432925557937,-0.5528718132381313,CBlock,Not_New,5,2,2,2
817,0.8761346845510343,0.35324032595762955,1.1333446507508727,PConc,Not_New,8,3,3,3
818,-0.6403538010883204,-0.18227747029869124,-0.3263651240455785,CBlock,Not_New,6,2,2,2
819,0.18959052494359419,-0.4150502750360886,0.5419105178592072,PConc,New,7,3,3,3
820,-0.1631992650210423,-0.3060821274264629,0.025978614698392504,PConc,Not_New,7,3,3,3
821,-0.8814691251648705,-0.42286951653889526,-1.1065548312643714,CBlock,Not_New,4,1,2,1
822,0.017002714025642532,0.1798135592928158,0.554494222814349,PConc,Not_New,7,3,3,3
823,-0.38020305668993737,-0.11370873712023308,-0.5214125508502767,BrkTil,Not_New,6,2,2,2
824,0.5220758665649422,0.13971488491944847,0.6501303804734267,PConc,New,8,3,3,3
825,2.024605043968286,0.5787953693078208,2.5678870156370404,PConc,New,10,4,4,4
826,-1.2672536436873507,-0.5281285367689845,-0.8989236995045313,BrkTil,Not_New,5,2,3,2
827,0.4078633446339448,-0.1896957250577642,0.10148084442924343,PConc,Not_New,7,3,3,3
828,0.726389378019282,1.8530309942075016,0.05114602460867614,PConc,Not_New,5,2,2,2
829,-0.9436514982161913,-0.7863639997334702,-0.4220012817046563,PConc,Not_New,7,3,3,3
830,0.27588443040257,0.1497395535127903,-0.18794436953901844,CBlock,Not_New,6,2,2,2
831,-0.9728391427096684,-0.722607107479816,-0.37669994386614575,PConc,Not_New,7,3,3,2
832,0.25811803810219264,-0.07030192211106294,0.7054986822760508,PConc,Not_New,7,3,3,3
833,0.5906033797235407,-0.041531123248171875,-0.1753606645838766,CBlock,Not_New,6,2,2,2
834,-0.35355346823937134,-0.2734017078121685,-0.5157498836204628,CBlock,Not_New,5,2,2,2
835,-0.5489837835435225,-0.1044860420143586,-0.6661251578344076,CBlock,Not_New,4,3,3,2
836,0.699739789568716,-0.14478520975959278,-0.3452406814782912,BrkTil,Not_New,5,2,2,2
837,-1.3916183897899923,-0.9329246545681278,-1.0184688965783786,CBlock,Not_New,6,2,2,2
838,-0.46776599017036874,-0.12884598669617925,-0.4647858785521385,PConc,Not_New,5,3,3,2
839,-0.75964243510514,0.07345182551745896,-0.634665895446553,CBlock,Not_New,5,2,2,2
840,-0.5236032231144119,0.1698891373854074,-0.5151206983727058,BrkTil,Not_New,6,2,1,2
841,-0.4791872423634685,0.04448053328270106,-0.2949058616577239,PConc,Not_New,5,2,3,2
842,-0.3484773561535492,-0.13887065528952108,-0.07594939543825624,CBlock,Not_New,6,2,2,2
843,1.31141129591028,-0.35229584964176874,-0.502536993417564,CBlock,Not_New,5,2,2,2
844,-0.3484773561535492,0.2791580250528334,-0.34020719949623446,BrkTil,Not_New,5,2,2,2
845,0.6654760329894167,0.6370386938351369,-0.12502584476330933,CBlock,Not_New,5,3,2,2
846,-0.06548410736896672,-0.10859615613762874,0.40348976335264713,PConc,Not_New,7,3,3,3
847,-1.0642091602544663,0.46962672832632824,-0.5969147805811276,CBlock,Not_New,5,2,2,2
848,0.8862869087226785,3.5107101928025073,0.7432497971414763,BrkTil,Not_New,6,2,2,2
849,-0.23299580620109625,-0.07922387715913717,0.07631343451895979,CBlock,Not_New,6,2,2,3
850,-1.1048180569410433,-0.6254680688103337,-0.6220821904914112,PConc,Not_New,6,3,3,3
851,0.20608788922251603,-0.7516786464005074,0.42865717326293074,PConc,Not_New,8,3,3,3
852,-0.0033017343176458993,-0.378961468100058,-0.2131117794493021,CBlock,Not_New,7,2,2,2
853,0.006850489853998316,0.18753255410968903,-0.288614009180153,CBlock,Not_New,6,2,2,2
854,1.2378076706658594,0.8063553463766805,-0.13760954971845116,CBlock,Not_New,5,2,2,2
855,-0.6175112967021209,-0.40031401220387614,-0.6787088627895494,CBlock,Not_New,5,2,2,2
856,-0.762180491148051,0.06432937709751789,-0.42703476368671306,CBlock,Not_New,6,3,2,2
857,-0.48680141049220166,-0.2673869066561634,-0.08727472989788387,PConc,Not_New,6,3,2,2
858,-0.1352806485490207,-0.015667478277349947,-0.3641162389110039,CBlock,Not_New,7,3,2,2
859,1.448466322227477,0.10422755809901839,0.8690868466928945,CBlock,Not_New,6,2,3,2
860,-0.290102067166595,-0.32081839025867537,0.11343536413662815,BrkTil,Not_New,7,2,3,3
861,-0.6200493527450319,0.11214704628775844,-0.6220821904914112,PConc,Not_New,5,2,2,2
862,-0.5451766994791559,-0.08844657226501167,-0.3641162389110039,PConc,Not_New,6,3,2,2
863,-0.3434012440677271,-0.22448132507666035,-0.6094984855362694,CBlock,Not_New,5,2,2,2
864,0.22512330954434895,-0.1680424408961458,0.8763853955668768,PConc,New,7,4,3,3
865,-0.713957426332741,-0.09626581376781829,-0.4081592062540003,CBlock,Not_New,5,2,2,2
866,0.9103984411303334,0.09640831659621175,0.8552447712422385,PConc,New,8,3,3,3
867,-0.5159890549856787,-0.34648154185763047,-0.6535414528792658,CBlock,Not_New,4,2,1,2
868,-0.3129445715527945,0.47473930930893254,-0.15019325467359299,Rare,Not_New,5,0,2,2
869,0.5487254550155083,-0.03391237511723209,0.692914977320909,PConc,Not_New,7,3,3,3
870,-0.9880674789671348,-0.4308892514135687,-0.8989236995045313,CBlock,Not_New,5,2,2,2
